player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage,tournament_id
Ross Bulman,Jake Nicholson,7,1032,1068,0.45091379157772826,0.4775151752081999,16,6,85,37,101,37,527,228,61,25,85,37,20,11,105,62,4,1,0.0,0.8,2945
Kayden Brierley,Darren Burns,7,1033,921,0.6492231123314619,0.569546223939229,6,4,35,20,24,7,126,45,35,20,35,20,9,1,33,5,4,0,0.0,1.0,2945
Iulian Boiko,Noel Landers,7,974,985,0.48496472766542054,0.4931254332354657,10,2,54,18,3,1,16,6,22,8,54,18,16,6,16,6,4,2,0.0,0.6666666666666666,2945
Simon Bedford,Brian Ochoiski,7,1235,1006,0.7822166026963269,0.6393398367530659,440,256,3329,1794,15,7,85,41,24,12,129,76,17,7,85,41,4,1,0.0,0.8,2945
Mateusz Baranowski,Riley Parsons,7,1041,1043,0.4972656477862734,0.49875000260416025,45,21,248,119,13,5,86,36,22,11,88,43,86,36,86,36,4,1,0.0,0.8,2945
Hamza Akbar,Lucky Vatnani,7,1055,1039,0.5218633393972989,0.5099986668799655,58,13,368,129,85,33,476,210,32,16,221,78,27,17,80,42,4,1,0.0,0.8,2945
Wang Zepeng,Simon Bedford,7,1102,1235,0.3246315371699399,0.41763245927192055,46,24,260,132,440,256,3329,1794,24,12,74,42,24,12,129,76,4,2,0.0,0.6666666666666666,2945
Qingtian Yang,Sanderson Lam,7,1054,1085,0.4577018760615691,0.4806346917700681,10,7,50,31,160,59,972,415,50,31,50,31,12,4,320,121,4,2,0.0,0.6666666666666666,2945
Daniel Womersley,Kayden Brierley,7,1042,1033,0.5123026114255715,0.5056247627073255,36,15,206,94,6,4,35,20,33,20,107,51,35,20,35,20,4,3,0.0,0.5714285714285714,2945
Michael Wild,Bash Maqsood,7,1163,922,0.7938903058360224,0.6462280583309002,318,165,1944,1025,29,7,159,59,14,6,152,74,11,3,52,19,4,1,0.0,0.8,2945
Patrick Whelan,Jamie McArdle,7,1038,1033,0.5068355814796678,0.5031249593105316,29,12,150,74,17,8,94,49,23,10,116,64,33,19,78,41,4,2,0.0,0.6666666666666666,2945
Soheil Vahedi,Daegyu Lee,7,1101,1041,0.5814204865006773,0.5374298453437496,50,11,329,123,12,7,66,38,58,21,294,110,23,11,66,38,4,0,0.0,1.0,2945
Xu Si,Heikki Niva,7,1187,1039,0.6935058085008956,0.5914589784327801,68,22,472,197,17,8,94,50,72,29,358,150,17,7,94,50,4,2,0.0,0.6666666666666666,2945
Lin Shuai,Ross Muir,7,1093,1194,0.3647889315421975,0.43720825986135486,41,20,245,117,174,64,1145,504,32,18,32,18,17,8,354,150,4,2,0.0,0.6666666666666666,2945
Adrian Rosa,Chae Ross,7,1170,1044,0.6667467241528153,0.5781052328843092,283,156,2197,1130,19,11,106,55,25,14,66,37,40,22,106,55,4,3,0.0,0.5714285714285714,2945
Lee Richardson,Himanshu Dinesh Jain,7,1003,1042,0.44684812561516707,0.47564429123179275,283,135,2112,1034,13,8,70,38,31,17,31,17,26,15,70,38,4,2,0.0,0.6666666666666666,2945
Ian Preece,Guan Zhen,7,1198,1108,0.6210041469292463,0.5560138905446199,231,122,1654,838,36,21,191,103,54,29,269,116,34,21,34,21,4,1,0.0,0.8,2945
Andreas Ploner,Callum Downing,7,1104,1069,0.5477297445502348,0.5218610539716015,75,36,401,194,42,21,231,115,38,20,132,66,34,20,34,20,4,3,0.0,0.5714285714285714,2945
Barry Pinches,Matthew Glasby,7,1220,975,0.7976923211673973,0.6485108747389209,760,393,5854,3036,54,22,289,128,102,46,237,128,27,15,114,57,4,2,0.0,0.6666666666666666,2945
Andres Petrov,Zak Surety,7,1024,1137,0.3495133530299832,0.42984097461816473,22,10,122,57,137,63,797,380,24,11,81,34,36,22,94,49,4,0,0.0,1.0,2945
Andrew Pagett,Liu Jiaming,7,1181,999,0.732748880507422,0.6118273690017371,265,121,1732,839,21,7,118,51,43,24,94,56,16,6,53,27,4,2,0.0,0.6666666666666666,2945
Jamie O'Neill,Chen Zhe,7,1236,1138,0.6313550071762073,0.5609454503247162,305,158,1924,996,217,101,1337,641,59,22,184,99,11,3,251,100,4,1,0.0,0.8,2945
Geng Mingqi,Alexander Ursenbacher,7,1086,1284,0.2497591645033793,0.37871640480893215,27,14,158,85,144,65,899,419,29,18,110,66,145,76,469,224,4,3,0.0,0.5714285714285714,2945
Sean Maddocks,Chen Zifan,7,983,1215,0.21482751321147378,0.35893259366518293,11,5,61,27,100,46,577,264,10,2,61,27,94,49,365,166,4,2,0.0,0.6666666666666666,2945
David Lilley,Adam Duffy,7,1257,1270,0.48223281808358937,0.4918757150937391,111,60,683,358,364,183,2312,1176,64,24,301,150,39,24,378,173,4,2,0.0,0.6666666666666666,2945
Peifan Lei,Luke Simmonds,7,1065,1191,0.33325327584718467,0.4218947671156908,17,7,106,47,140,76,919,476,106,47,106,47,14,6,176,94,4,3,0.0,0.5714285714285714,2945
Lukas Kleckers,George Pragnall,7,1145,1110,0.5477297445502348,0.5218610539716015,88,34,535,235,58,29,329,161,45,24,289,119,24,14,142,74,4,3,0.0,0.5714285714285714,2945
Rodion Judin,Jeff Cundy,7,980,1116,0.32096653442831036,0.4158094770645927,17,6,103,38,532,281,3701,1916,34,17,48,23,16,7,104,52,4,3,0.0,0.5714285714285714,2945
Si Jiahui,Callum Lloyd,7,1174,1016,0.7053268662779104,0.5974857658270161,25,14,141,79,37,14,194,89,135,77,135,77,36,23,70,41,4,0,0.0,1.0,2945
Ashley Hugill,Brian Cini,7,1185,1113,0.5973854695265872,0.5448788923735801,125,57,710,335,51,26,271,145,22,12,306,136,19,8,92,49,4,2,0.0,0.6666666666666666,2945
Andy Hicks,Mateusz Baranowski,7,1266,1041,0.7782368395177592,0.6370307944803831,645,349,5116,2653,45,21,248,119,99,48,302,161,22,11,88,43,4,3,0.0,0.5714285714285714,2945
Louis Heathcote,Ng On Yee,7,1221,989,0.7851724867885262,0.6410674063348171,63,31,366,185,30,12,192,79,131,71,221,123,44,17,136,55,4,0,0.0,1.0,2945
Ben Hancorn,Iulian Boiko,7,1055,974,0.6092484254460553,0.5504527113395278,33,15,206,102,10,2,54,18,16,8,66,37,22,8,54,18,4,3,0.0,0.5714285714285714,2945
Peter Devlin,Au Chi Wai,7,988,1058,0.40526420278841835,0.4563613127629212,39,16,199,88,37,17,214,93,16,5,107,56,37,21,37,21,4,2,0.0,0.6666666666666666,2945
Paul Davison,Robin Hull,7,1198,1302,0.3609473704892455,0.4353637081969708,692,356,4811,2426,547,321,4123,2242,34,20,372,165,36,24,364,173,4,2,0.0,0.6666666666666666,2945
Billy Joe Castle,Rory McLeod,7,1185,1211,0.4645031181885513,0.48375571893792757,84,39,510,239,593,318,4419,2270,128,62,426,192,26,18,491,224,4,3,0.0,0.5714285714285714,2945
Ross Bulman,Gary Thomson,7,1032,1086,0.4266177377216683,0.4663011645670992,16,6,85,37,167,86,1191,604,61,25,85,37,35,20,50,28,4,2,0.0,0.6666666666666666,2945
Hamza Akbar,Matthew Couch,7,1055,1093,0.44820271004203943,0.4762678458734389,58,13,368,129,526,296,3995,2095,32,16,221,78,29,16,50,24,4,0,0.0,1.0,2945
Wang Zepeng,Andrew Pagett,7,1102,1181,0.3933789028764624,0.45078487089866653,46,24,260,132,265,121,1732,839,24,12,74,42,43,24,94,56,4,3,0.0,0.5714285714285714,2945
Michael Wild,Daniel Womersley,7,1163,1042,0.660530062626431,0.5750535485557879,318,165,1944,1025,36,15,206,94,14,6,152,74,33,20,107,51,4,0,0.0,1.0,2945
Soheil Vahedi,Billy Joe Castle,7,1101,1185,0.3868205508364956,0.4476920904256748,50,11,329,123,84,39,510,239,58,21,294,110,128,62,426,192,4,2,0.0,0.6666666666666666,2945
Xu Si,Qingtian Yang,7,1187,1054,0.67536846283006,0.5823675407280794,68,22,472,197,10,7,50,31,72,29,358,150,50,31,50,31,4,0,0.0,1.0,2945
Lin Shuai,Adrian Rosa,7,1093,1170,0.39601140843867844,0.4520230623632036,41,20,245,117,283,156,2197,1130,32,18,32,18,25,14,66,37,4,2,0.0,0.6666666666666666,2945
Ian Preece,Andy Hicks,7,1198,1266,0.4079185042473741,0.45760205922564895,231,122,1654,838,645,349,5116,2653,54,29,269,116,99,48,302,161,4,3,0.0,0.5714285714285714,2945
Jamie O'Neill,Andreas Ploner,7,1236,1104,0.6741427448520734,0.5817593768418363,305,158,1924,996,75,36,401,194,59,22,184,99,38,20,132,66,4,3,0.0,0.5714285714285714,2945
Geng Mingqi,Peifan Lei,7,1086,1065,0.5286845829371267,0.5131219861822433,27,14,158,85,17,7,106,47,29,18,110,66,106,47,106,47,4,2,0.0,0.6666666666666666,2945
Sean Maddocks,Barry Pinches,7,983,1220,0.2099564467118895,0.356061444034367,11,5,61,27,760,393,5854,3036,10,2,61,27,102,46,237,128,4,0,0.0,1.0,2945
David Lilley,Rodion Judin,7,1257,980,0.8264821963228286,0.6665228332551123,111,60,683,358,17,6,103,38,64,24,301,150,34,17,48,23,4,0,0.0,1.0,2945
Lukas Kleckers,Andres Petrov,7,1145,1024,0.660530062626431,0.5750535485557879,88,34,535,235,22,10,122,57,45,24,289,119,24,11,81,34,4,1,0.0,0.8,2945
Si Jiahui,Louis Heathcote,7,1174,1221,0.4360365854867152,0.47065874995421436,25,14,141,79,63,31,366,185,135,77,135,77,131,71,221,123,4,0,0.0,1.0,2945
Ashley Hugill,Patrick Whelan,7,1185,1038,0.692311529960642,0.5908547524545943,125,57,710,335,29,12,150,74,22,12,306,136,23,10,116,64,4,2,0.0,0.6666666666666666,2945
Paul Davison,Lee Richardson,7,1198,1003,0.7470110120975012,0.6195173196470847,692,356,4811,2426,283,135,2112,1034,34,20,372,165,31,17,31,17,4,0,0.0,1.0,2945
Ross Bulman,Peter Devlin,7,1032,988,0.5599145707304132,0.5274723043445937,16,6,85,37,39,16,199,88,61,25,85,37,16,5,107,56,4,3,0.0,0.5714285714285714,2945
Hamza Akbar,Ben Hancorn,7,1055,1055,0.5,0.5,58,13,368,129,33,15,206,102,32,16,221,78,16,8,66,37,4,1,0.0,0.8,2945
Wang Zepeng,Ian Preece,7,1102,1198,0.3712235715309693,0.44028635073280703,46,24,260,132,231,122,1654,838,24,12,74,42,54,29,269,116,4,1,0.0,0.8,2945
Soheil Vahedi,Paul Davison,7,1101,1198,0.3699335043548132,0.4396703573114467,50,11,329,123,692,356,4811,2426,58,21,294,110,34,20,372,165,4,3,0.0,0.5714285714285714,2945
Xu Si,Michael Wild,7,1187,1163,0.5327731710226205,0.51499550161941,68,22,472,197,318,165,1944,1025,72,29,358,150,14,6,152,74,4,1,0.0,0.8,2945
Jamie O'Neill,Lin Shuai,7,1236,1093,0.6875128007198821,0.5884351201276382,305,158,1924,996,41,20,245,117,59,22,184,99,32,18,32,18,4,1,0.0,0.8,2945
Sean Maddocks,Hamza Akbar,7,983,1055,0.40261453047341306,0.45512110762641994,11,5,61,27,58,13,368,129,10,2,61,27,32,16,221,78,4,3,0.0,0.5714285714285714,2945
David Lilley,Si Jiahui,7,1257,1174,0.611870456908998,0.5516896693427,111,60,683,358,25,14,141,79,64,24,301,150,135,77,135,77,4,1,0.0,0.8,2945
Lukas Kleckers,Ashley Hugill,7,1145,1185,0.44549420086403224,0.47502081252106,88,34,535,235,125,57,710,335,45,24,289,119,22,12,306,136,4,3,0.0,0.5714285714285714,2945
Ross Bulman,Geng Mingqi,7,1032,1086,0.4266177377216683,0.4663011645670992,16,6,85,37,27,14,158,85,61,25,85,37,29,18,110,66,4,2,0.0,0.6666666666666666,2945
Soheil Vahedi,Ross Bulman,7,1101,1032,0.5934092174000843,0.5430183807243099,50,11,329,123,16,6,85,37,58,21,294,110,61,25,85,37,4,2,0.0,0.6666666666666666,2945
Xu Si,Wang Zepeng,7,1187,1102,0.6144870727228646,0.5529259881329059,68,22,472,197,46,24,260,132,72,29,358,150,24,12,74,42,4,2,0.0,0.6666666666666666,2945
Jamie O'Neill,Lukas Kleckers,7,1236,1145,0.622303251187688,0.5566309599222533,305,158,1924,996,88,34,535,235,59,22,184,99,45,24,289,119,4,1,0.0,0.8,2945
David Lilley,Sean Maddocks,7,1257,983,0.8239065989069515,0.6648537304059736,111,60,683,358,11,5,61,27,64,24,301,150,10,2,61,27,4,0,0.0,1.0,2945
Zhou Yuelong,Robin Hull,19,1409,1291,0.7422472029387684,0.5732197726798348,243,137,1623,865,549,322,4135,2248,113,62,785,427,48,30,376,179,10,7,0.0,0.5882352941176471,2918
Zhang Yong,Reanne Evans,19,1188,1052,0.7730862495294097,0.5841905229354074,127,54,762,329,151,55,862,362,22,8,426,193,49,15,172,72,10,2,0.0,0.8333333333333334,2918
Mei Xiwen,Florian Nüßle,19,1368,1014,0.9728340170060765,0.7078572714244814,137,67,922,460,12,5,63,30,119,62,508,251,37,16,63,30,10,3,0.0,0.7692307692307693,2918
Zhao Xintong,Adam Lilley,19,1408,1000,0.9863394656054423,0.7349725994665188,192,105,1305,704,0,0,0,0,136,72,644,346,0,0,0,0,10,2,0.0,0.8333333333333334,2918
Ben Woollaston,Elliot Slessor,19,1304,1301,0.506607079742194,0.5018749912109869,640,362,4149,2199,198,88,1242,584,134,65,798,412,108,51,520,252,10,7,0.0,0.5882352941176471,2918
Gary Wilson,Sanderson Lam,19,1448,1086,0.9753689130943949,0.7119759194127935,460,270,3038,1649,162,60,983,421,219,124,799,429,23,10,331,127,10,5,0.0,0.6666666666666666,2918
Robbie Williams,Sam Baird,19,1332,1233,0.7074218935077607,0.5615610703361955,392,209,2572,1310,367,187,2536,1288,108,56,533,263,68,25,489,229,10,8,0.0,0.5555555555555556,2918
Jimmy White,Ross Bulman,19,1227,1062,0.8179993569103331,0.6016871801828567,1459,803,12410,6483,22,11,122,59,96,38,442,183,98,47,122,59,10,5,0.0,0.6666666666666666,2918
Michael White,Andy Hicks,19,1254,1276,0.45166766983077045,0.486253465097645,525,292,3535,1848,649,352,5138,2668,90,39,758,371,121,63,324,176,10,4,0.0,0.7142857142857143,2918
Liang Wenbo,Basem Eltahhan,19,1405,960,0.9917622534917804,0.7525948948809733,649,388,4526,2483,23,3,139,36,159,84,793,416,0,0,104,24,10,0,0.0,1.0,2918
Daniel Wells,Jamie Clarke,19,1311,1164,0.7908327003294819,0.5908547524545943,390,192,2637,1303,172,82,1019,510,103,49,587,288,53,15,250,104,10,5,0.0,0.6666666666666666,2918
Ricky Walden,Alfie Burden,19,1443,1305,0.776376218528399,0.585404569129465,905,544,6300,3470,701,373,5075,2597,161,93,988,529,84,36,544,259,10,7,0.0,0.5882352941176471,2918
Chris Wakelin,Fan Zhengyi,19,1413,1026,0.9820223583702341,0.7246209144181192,221,114,1497,771,32,5,214,69,116,62,605,324,78,30,176,54,10,5,0.0,0.6666666666666666,2918
Hossein Vafaei,Zhang Anda,19,1409,1341,0.6462399189599356,0.542397940774351,130,75,1011,517,342,169,2401,1201,123,67,598,313,95,44,541,267,10,4,0.0,0.7142857142857143,2918
Thepchaiya Un-Nooh,Jonathan Bagley,19,1410,946,0.9937135661623204,0.7613327148429104,376,219,2725,1446,114,43,805,365,242,134,809,429,0,0,0,0,10,4,0.0,0.7142857142857143,2918
Matthew Stevens,Thor Chuan Leong,19,1422,1182,0.9058063547786643,0.6456563062257954,980,573,7562,4114,116,36,759,321,129,71,626,328,55,17,402,180,10,3,0.0,0.7692307692307693,2918
Akani Songsermsawad,Chen Zifan,19,1309,1203,0.7205103607783518,0.5658650028954817,127,65,940,475,102,47,589,270,117,59,647,328,106,55,377,172,10,6,0.0,0.625,2918
Xu Si,Sean O'Sullivan,19,1244,1120,0.7527686151738532,0.5768852611320463,74,28,502,221,221,87,1384,624,102,53,388,174,31,16,334,130,10,2,0.0,0.8333333333333334,2918
Eden Sharav,David Lilley,19,1231,1309,0.33349491302708817,0.4514038914168657,171,77,1077,499,117,66,712,382,72,28,457,199,93,48,330,174,10,7,0.0,0.5882352941176471,2918
Matthew Selt,Dylan Emery,19,1380,1024,0.9734877993113085,0.7088901725661199,602,327,4085,2135,16,8,89,44,141,73,653,331,29,13,89,44,10,3,0.0,0.7692307692307693,2918
Noppon Saengkham,Adam Stefanow,19,1397,1123,0.9329933541906088,0.6648537304059736,266,128,1917,938,85,32,511,227,136,69,758,403,62,23,261,106,10,3,0.0,0.7692307692307693,2918
Jimmy Robertson,Chen Feilong,19,1357,1135,0.8883832943659045,0.6352948493228071,524,289,3572,1861,51,17,322,137,129,67,808,423,64,25,181,72,10,0,0.0,1.0,2918
Joe Perry,Simon Lichtenberg,19,1496,1048,0.9921027498716676,0.7539887164489482,1125,675,8047,4381,43,13,247,101,273,157,1111,632,56,18,181,65,10,1,0.0,0.9090909090909091,2918
Tian Pengfei,Soheil Vahedi,19,1347,1149,0.8616308627379214,0.6212835951910678,418,235,2792,1483,56,17,364,147,107,52,603,313,93,45,329,134,10,5,0.0,0.6666666666666666,2918
Martin O'Donnell,Adam Duffy,19,1321,1254,0.6441886304371871,0.5417773692836367,356,178,2264,1145,366,184,2325,1182,117,56,663,344,52,30,391,179,10,6,0.0,0.625,2918
Joe O'Connor,Joe Swail,19,1228,1229,0.4977975483210822,0.4993750003255206,119,55,734,350,857,455,6643,3437,91,43,277,135,0,0,376,172,10,1,0.0,0.9090909090909091,2918
Fergal O'Brien,Jackson Page,19,1290,1205,0.680404274354107,0.5529259881329059,912,515,6840,3586,56,27,362,178,93,41,569,270,78,35,362,178,10,4,0.0,0.7142857142857143,2918
Lu Ning,Allan Taylor,19,1293,1217,0.6624893479831276,0.5473576181430894,118,52,785,370,325,153,1937,941,96,46,320,172,67,39,446,208,10,4,0.0,0.7142857142857143,2918
Robert Milkins,Luke Simmonds,19,1322,1203,0.7440171739421312,0.5738312575916094,886,523,6427,3476,143,78,935,487,83,38,710,368,30,17,192,105,10,4,0.0,0.7142857142857143,2918
Alan McManus,Ng On Yee,19,1332,1003,0.9634315016560347,0.6947667628737805,963,566,8002,4239,33,14,206,87,107,53,538,273,58,25,150,63,10,6,0.0,0.625,2918
Anthony McGill,Ashley Hugill,19,1355,1195,0.8106895420465703,0.598687660112452,545,328,3546,1937,130,61,743,354,139,70,929,483,55,31,339,155,10,8,0.0,0.5555555555555556,2918
Kurt Maflin,Mitchell Mann,19,1397,1212,0.8453994773467999,0.6136070778047783,568,325,3840,2068,263,120,1679,802,183,106,637,337,72,26,396,182,10,3,0.0,0.7692307692307693,2918
Mark King,Igor Figueiredo,19,1387,1176,0.8766323344115969,0.6288998381516232,994,558,7247,3826,110,52,805,375,121,65,867,471,42,11,138,56,10,4,0.0,0.7142857142857143,2918
Pang Junxu,Stuart Carrington,19,985,1387,0.014789319839989212,0.2679594981583682,16,4,91,34,372,207,2436,1285,39,17,39,17,120,65,667,354,10,6,0.0,0.625,2918
Michael Judge,Peter Lines,19,1255,1254,0.5022024516789177,0.5006249996744794,488,283,3892,2085,813,433,5852,3020,0,0,74,43,120,57,519,249,10,9,0.0,0.5263157894736842,2918
Mark Joyce,Billy Joe Castle,19,1326,1187,0.7780107211674285,0.5860112044388707,501,265,3592,1823,88,42,535,253,128,63,656,328,153,76,451,206,10,2,0.0,0.8333333333333334,2918
Duane Jones,Kishan Hirani,19,1170,1142,0.5614181065460194,0.5174928576663897,185,85,1122,549,167,79,916,433,62,24,355,134,68,24,254,117,10,5,0.0,0.6666666666666666,2918
Luo Honghao,Marco Fu,19,1301,1399,0.2944714783461281,0.43905454967528373,63,32,404,202,905,538,6752,3672,105,52,306,151,97,51,725,385,10,7,0.0,0.5882352941176471,2918
Michael Holt,Brandon Sargeant,19,1394,1096,0.9481282042822395,0.6780882495516275,871,501,6269,3327,93,39,538,251,139,78,747,386,62,19,195,90,10,5,0.0,0.6666666666666666,2918
Liam Highfield,Hammad Miah,19,1392,1209,0.8427921565760732,0.6124209393479161,382,204,2607,1376,172,66,1138,503,104,53,547,288,73,28,453,202,10,7,0.0,0.5882352941176471,2918
Lyu Haotian,Ashley Carty,19,1287,1210,0.664499625755768,0.5479769376367963,147,63,1059,493,155,77,912,463,91,40,513,250,63,24,293,145,10,5,0.0,0.6666666666666666,2918
Li Hang,Niu Zhuang,19,1374,1129,0.9102609184302329,0.6485108747389209,303,156,2157,1116,65,21,403,160,140,78,673,353,0,0,252,100,10,5,0.0,0.6666666666666666,2918
Anthony Hamilton,James Wattana,19,1333,1240,0.6959758141070697,0.5578645727207344,896,516,6788,3606,833,444,6964,3621,122,59,682,334,71,29,364,148,10,9,0.0,0.5263157894736842,2918
Xiao Guodong,Jak Jones,19,1405,1321,0.6784339153176889,0.5523079095743253,482,285,3248,1799,216,92,1409,637,159,88,767,434,119,63,498,231,10,5,0.0,0.6666666666666666,2918
Gerard Greene,Aaron Hill,19,1248,983,0.9264860977722684,0.6598217549720575,730,386,5399,2797,5,2,25,10,61,21,407,183,25,10,25,10,10,7,0.0,0.5882352941176471,2918
David Grace,Rory McLeod,19,1271,1216,0.619254590398306,0.5343209436693046,346,158,2292,1105,596,320,4437,2281,84,37,437,209,44,29,509,235,10,8,0.0,0.5555555555555556,2918
Martin Gould,Mostafa Dorgham,19,1369,1000,0.9774174683869106,0.7155512239631054,722,432,4814,2630,0,0,0,0,98,45,814,435,0,0,0,0,10,0,0.0,1.0,2918
Michael Georgiou,Lee Walker,19,1241,1325,0.32156608468231146,0.4476920904256748,253,117,1531,739,498,268,3813,1955,79,32,464,214,85,36,541,264,10,7,0.0,0.5882352941176471,2918
Tom Ford,Ross Muir,19,1419,1190,0.8954210713170387,0.6393398367530659,669,383,4718,2524,177,66,1163,514,140,78,859,467,35,18,372,160,10,3,0.0,0.7692307692307693,2918
Peter Ebdon,Harvey Chandler,19,1320,1123,0.8604262042121724,0.6206951913643555,1111,634,8693,4661,40,15,259,109,85,34,643,339,75,31,222,97,10,4,0.0,0.7142857142857143,2918
Graeme Dott,Hamza Akbar,19,1526,1104,0.988682069677934,0.7417338799314313,931,549,7048,3795,63,17,393,148,214,132,954,532,57,35,246,97,10,2,0.0,0.8333333333333334,2918
Scott Donaldson,Craig Steadman,19,1378,1296,0.6744777649630489,0.551071269307342,273,139,1839,922,472,251,3115,1620,133,72,617,325,84,38,506,243,10,8,0.0,0.5555555555555556,2918
Ken Doherty,Andy Lee,19,1259,1110,0.793967002625126,0.5920629281648192,1156,696,9375,5115,136,63,803,378,104,47,505,242,60,17,194,81,10,8,0.0,0.5555555555555556,2918
Ryan Day,Oliver Lines,19,1363,1175,0.8492552433393747,0.6153837563911821,1042,627,7120,3920,217,101,1394,676,134,67,1358,738,54,15,427,179,10,6,0.0,0.625,2918
Mark Davis,Rod Lawler,19,1409,1170,0.9048957080208625,0.645084137572727,1144,691,8005,4386,835,441,6303,3230,115,57,833,462,61,20,352,135,10,6,0.0,0.625,2918
Dominic Dale,Chris Totten,19,1329,1004,0.9616987665971614,0.6926419831347361,953,536,6787,3603,48,10,300,102,102,50,544,269,18,6,249,81,10,5,0.0,0.6666666666666666,2918
Sam Craigie,Rhys Clark,19,1325,1154,0.8265288918673533,0.6052765337748445,189,94,1168,597,129,52,811,358,87,39,449,218,0,0,217,80,10,2,0.0,0.8333333333333334,2918
Ali Carter,Paul Davison,19,1391,1232,0.8092056355950423,0.5980868603322034,988,599,6943,3831,697,360,4837,2445,197,104,966,531,60,39,398,184,10,1,0.0,0.9090909090909091,2918
James Cahill,Andrew Higginson,19,1278,1323,0.4019242967585692,0.4719046255916129,186,73,1160,521,748,440,5297,2888,73,29,344,179,119,59,594,304,10,9,0.0,0.5263157894736842,2918
Ian Burns,Farakh Ajaib,19,1271,1070,0.8652011760245274,0.6230466603666162,359,181,2293,1152,56,27,313,152,81,35,480,218,28,14,123,59,10,7,0.0,0.5882352941176471,2918
Jordan Brown,Alexander Ursenbacher,19,1256,1276,0.45604232877637757,0.4875026035157896,131,67,850,425,146,66,912,426,92,41,310,150,158,83,482,231,10,4,0.0,0.7142857142857143,2918
Nigel Bond,Mike Dunn,19,1288,1264,0.5527009796748497,0.51499550161941,894,485,7007,3652,739,389,5398,2768,104,48,465,207,77,31,512,250,10,7,0.0,0.5882352941176471,2918
Yan Bingtao,Lukas Kleckers,19,1458,1156,0.9503569290008637,0.6802671966986485,187,116,1324,741,93,38,566,252,244,137,898,511,76,41,320,136,10,3,0.0,0.7692307692307693,2918
John Astley,Yuan Sijun,19,1269,1373,0.2831993239280682,0.4353637081969708,225,102,1428,669,101,44,708,335,71,31,477,224,122,63,472,235,10,8,0.0,0.5555555555555556,2918
Zhou Yuelong,Liam Highfield,19,1409,1392,0.5373855945320491,0.5106234010049637,243,137,1623,865,382,204,2607,1376,113,62,785,427,104,53,547,288,10,5,0.0,0.6666666666666666,2918
Zhao Xintong,Noppon Saengkham,19,1408,1397,0.5242118354775787,0.5068745667645342,192,105,1305,704,266,128,1917,938,136,72,644,346,136,69,758,403,10,5,0.0,0.6666666666666666,2918
Ben Woollaston,Nigel Bond,19,1304,1288,0.5351924827231884,0.5099986668799655,640,362,4149,2199,894,485,7007,3652,134,65,798,412,104,48,465,207,10,4,0.0,0.7142857142857143,2918
Gary Wilson,Dominic Dale,19,1448,1329,0.7440171739421312,0.5738312575916094,460,270,3038,1649,953,536,6787,3603,219,124,799,429,102,50,544,269,10,3,0.0,0.7692307692307693,2918
Liang Wenbo,David Grace,19,1405,1271,0.7697684654952277,0.5829754542011996,649,388,4526,2483,346,158,2292,1105,159,84,793,416,84,37,437,209,10,7,0.0,0.5882352941176471,2918
Daniel Wells,Hossein Vafaei,19,1311,1409,0.2944714783461281,0.43905454967528373,390,192,2637,1303,130,75,1011,517,103,49,587,288,123,67,598,313,10,6,0.0,0.625,2918
Thepchaiya Un-Nooh,Mark Joyce,19,1410,1326,0.6784339153176889,0.5523079095743253,376,219,2725,1446,501,265,3592,1823,242,134,809,429,128,63,656,328,10,5,0.0,0.6666666666666666,2918
Matthew Stevens,Chris Wakelin,19,1422,1413,0.519813809152858,0.5056247627073255,980,573,7562,4114,221,114,1497,771,129,71,626,328,116,62,605,324,10,7,0.0,0.5882352941176471,2918
Eden Sharav,Ricky Walden,19,1231,1443,0.12226400899313267,0.3705168880326052,171,77,1077,499,905,544,6300,3470,72,28,457,199,161,93,988,529,10,9,0.0,0.5263157894736842,2918
Matthew Selt,Anthony Hamilton,19,1380,1333,0.6023374298423277,0.5293412500457856,602,327,4085,2135,896,516,6788,3606,141,73,653,331,122,59,682,334,10,7,0.0,0.5882352941176471,2918
