player1,player2,best_of,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,match_result,win_percentage
Joe Perry,Ma Hailong,7,0.5934092174000841,0.5430183807243099,1402,810,9615,5184,57,22,355,163,21,11,499,247,15,5,355,163,1.0,0.33333333333333337
David Grace,Marco Fu,7,0.3829018450543892,0.4458383472363514,499,230,3252,1573,984,573,7335,3968,27,14,390,179,15,5,347,173,1.0,0.0
Dylan Emery,Peifan Lei,7,0.348251590113029,0.4292283881055083,144,65,822,399,143,72,877,431,29,13,423,203,23,9,339,177,0.0,0.5714285714285714
Oliver Lines,Graeme Dott,7,0.48359867043571236,0.4925005624493797,397,191,2393,1170,1201,699,8589,4616,16,6,455,225,27,16,437,225,1.0,0.4285714285714286
Scott Donaldson,Jimmy White,7,0.7459292301495708,0.6189278548001903,508,268,3258,1658,1589,849,13167,6787,19,9,447,229,13,3,337,133,0.0,0.5714285714285714
Mark Davis,Liam Graham,7,0.8698871121691505,0.6968832820410791,1334,791,9155,4975,71,26,371,147,29,14,481,257,29,11,250,91,0.0,0.6666666666666666
Liam Davies,Anthony McGill,7,0.16429297846297,0.3273929829322395,62,29,361,167,777,462,5151,2797,21,9,238,109,47,29,521,278,0.0,0.5714285714285714
Mitchell Mann,Dominic Dale,7,0.32096653442831025,0.4158094770645926,392,175,2366,1109,1127,625,7797,4095,13,3,203,91,17,9,436,222,1.0,0.4285714285714286
Joshua Cooper,Ben Woollaston,7,0.0822822834792515,0.2621158988083651,74,29,385,173,855,482,5405,2872,7,2,110,50,41,27,515,274,0.0,0.6666666666666666
Louis Heathcote,Jamie Clarke,7,0.5947357972115817,0.5436386872370789,222,104,1295,636,351,173,2111,1043,28,14,477,246,15,5,410,192,1.0,0.33333333333333337
Thor Chuan Leong,Aaron Hill,7,0.3920645840647391,0.4501660026875221,202,75,1270,567,147,70,868,422,26,13,327,161,57,34,472,243,0.0,0.6666666666666666
Long Zehuang,Stuart Carrington,7,0.569350718877824,0.5318318894162243,93,47,534,270,531,280,3354,1743,21,9,375,192,28,16,397,203,1.0,0.4285714285714286
Jordan Brown,Gong Chenzhi,7,0.5920814957526257,0.542397940774351,354,179,2184,1085,42,21,280,140,24,13,554,262,22,9,280,140,0.0,0.5714285714285714
Wu Yize,Scott Donaldson,7,0.7053268662779104,0.5974857658270161,152,85,1050,551,508,268,3258,1658,53,32,649,351,19,9,447,229,0.0,0.5714285714285714
Marco Fu,Kyren Wilson,7,0.18755000502737473,0.3424263893835775,984,573,7335,3968,1112,715,7109,4027,15,5,347,173,191,110,1320,773,1.0,0.4285714285714286
Stuart Bingham,Robbie Williams,7,0.6441515179538969,0.5670929049654543,1543,971,10641,6020,578,309,3699,1896,63,28,819,435,24,10,522,275,1.0,0.0
Mark Williams,Florian Nüßle,7,0.8515999175968284,0.6835208937363156,1824,1195,13326,7648,86,42,443,231,25,9,832,479,0,0,157,93,0.0,0.8
Chris Wakelin,Michael Holt,7,0.6313550071762073,0.5609454503247162,477,258,3023,1566,1033,582,7179,3788,93,41,938,510,29,15,318,167,0.0,0.5714285714285714
Fan Zhengyi,Hossein Vafaei,7,0.3999696104413816,0.4538814589542204,208,93,1318,615,367,221,2496,1332,24,11,594,317,82,46,747,422,1.0,0.33333333333333337
Jak Jones,Matthew Stevens,7,0.6851006165272808,0.5872236908393349,473,236,3002,1459,1150,661,8661,4687,215,111,959,520,22,10,466,238,1.0,0.33333333333333337
Elliot Slessor,Liam Davies,7,0.8405938136052916,0.6759015277259407,416,209,2530,1258,62,29,361,167,68,35,698,380,21,9,238,109,0.0,1.0
Ishpreet Singh Chadha,Gary Wilson,7,0.3369775660777682,0.4237250775067346,63,34,380,196,764,435,4913,2629,25,11,380,196,59,26,852,438,0.0,0.5714285714285714
Zhou Yuelong,Yuan Sijun,7,0.4904306643721703,0.4956251116502265,531,312,3335,1795,295,156,1891,984,65,36,701,365,53,31,536,300,1.0,0.19999999999999996
Matthew Selt,Ricky Walden,7,0.4849647276654205,0.4931254332354657,919,498,5882,3060,1193,707,8009,4383,99,46,886,458,59,40,745,388,0.0,1.0
Haydon Pinhey,Mark Selby,7,0.0878121490002004,0.26746938971239476,126,56,671,314,1624,1109,11503,6694,17,5,315,151,141,85,1190,676,1.0,0.33333333333333337
Noppon Saengkham,Dylan Emery,7,0.692311529960642,0.5908547524545943,498,258,3342,1689,144,65,822,399,75,36,736,387,29,13,423,203,0.0,0.8
Mark Davis,Neil Robertson,7,0.31489938347271895,0.412776309160665,1334,791,9155,4975,1319,875,9619,5537,29,14,481,257,72,34,821,453,1.0,0.33333333333333337
Jackson Page,Jimmy Robertson,7,0.5760654606907909,0.5349429451582145,233,118,1481,738,777,424,5050,2627,51,22,565,293,81,39,643,332,0.0,0.6666666666666666
Joe O'Connor,Lyu Haotian,7,0.641605432096216,0.5658650028954817,355,178,2180,1106,361,184,2363,1179,186,103,789,423,28,13,576,299,0.0,1.0
Wang Yuchen,Robert Milkins,7,0.38943988927101925,0.44892873069265804,115,45,736,323,1169,670,8058,4288,25,11,226,117,81,36,862,416,1.0,0.19999999999999996
Stephen Maguire,Xu Si,7,0.5382188233953898,0.5174928576663897,1222,787,8916,4997,227,102,1473,689,15,5,557,294,46,26,527,268,0.0,0.6666666666666666
Jack Lisowski,Joshua Cooper,7,0.9142318609422068,0.7344853437972199,834,506,5445,2978,74,29,385,173,55,24,840,458,7,2,110,50,0.0,1.0
Barry Hawkins,Sanderson Lam,7,0.8932262852912048,0.7155512239631054,1383,867,9549,5350,289,114,1760,771,98,55,904,516,15,5,441,206,1.0,0.19999999999999996
Dominic Dale,Pang Junxu,7,0.2958451289488597,0.40311562174023297,1127,625,7797,4095,219,121,1394,728,17,9,436,222,90,46,830,450,1.0,0.33333333333333337
Jamie Jones,Si Jiahui,7,0.2773723663732158,0.3935295129316965,691,404,4509,2416,230,130,1516,810,20,7,489,230,88,42,902,494,0.0,0.6666666666666666
John Higgins,Graeme Dott,7,0.7841899555246323,0.6404919537233386,1917,1351,14835,8743,1201,699,8589,4616,91,54,1154,676,27,16,437,225,0.0,1.0
Shaun Murphy,Ma Hailong,7,0.8826364364142814,0.7068222210935676,1403,922,10124,5755,57,22,355,163,93,63,892,516,15,5,355,163,1.0,0.4285714285714286
Jordan Brown,David Gilbert,7,0.22985401844748277,0.3676062104304372,354,179,2184,1085,990,581,6743,3650,24,13,554,262,70,32,742,410,1.0,0.4285714285714286
Tom Ford,Andrew Higginson,7,0.6339273074659068,0.5621765008857981,982,557,6621,3520,897,511,6198,3343,99,47,831,427,17,7,373,179,0.0,0.6666666666666666
Ben Mertens,Ryan Day,7,0.29117088328179375,0.4007118364916439,116,52,704,349,1349,794,8871,4820,17,7,429,215,80,40,763,388,1.0,0.33333333333333337
Ali Carter,Thor Chuan Leong,7,0.7029806026650167,0.5962826992967879,1372,842,9226,5084,202,75,1270,567,117,56,1037,566,26,13,327,161,0.0,1.0
Stuart Carrington,Luca Brecel,7,0.27964834205542655,0.39472346622515553,531,280,3354,1743,668,388,4485,2419,28,16,397,203,41,22,688,362,1.0,0.33333333333333337
Zhang Anda,Ross Muir,7,0.728275111254584,0.6094497836283252,509,265,3563,1819,305,121,1939,891,41,19,800,436,28,14,377,174,0.0,0.6666666666666666
Stan Moody,Mark Allen,7,0.22477678509532462,0.3647051506771929,80,36,493,244,1119,745,7934,4513,37,22,418,208,57,33,996,563,1.0,0.4285714285714286
David Gilbert,Matthew Stevens,7,0.6814665603465866,0.5854045691294651,990,581,6743,3650,1150,661,8661,4687,70,32,742,410,22,10,466,238,1.0,0.4285714285714286
Mark Allen,Yuan Sijun,7,0.6765921632853332,0.5829754542011996,1119,745,7934,4513,295,156,1891,984,57,33,996,563,53,31,536,300,1.0,0.4285714285714286
Matthew Selt,Jamie Clarke,7,0.7169197076810394,0.6034832498647263,919,498,5882,3060,351,173,2111,1043,99,46,886,458,15,5,410,192,0.0,0.5714285714285714
Mark Selby,Elliot Slessor,7,0.7064965786766507,0.5980868603322034,1624,1109,11503,6694,416,209,2530,1258,141,85,1190,676,68,35,698,380,0.0,0.5714285714285714
Jackson Page,Ishpreet Singh Chadha,7,0.6863077679270944,0.5878295384825115,233,118,1481,738,63,34,380,196,51,22,565,293,25,11,380,196,0.0,0.6666666666666666
Joe O'Connor,Kyren Wilson,7,0.3258572551479267,0.4182406231581638,355,178,2180,1106,1112,715,7109,4027,186,103,789,423,191,110,1320,773,0.0,0.5714285714285714
Stephen Maguire,Mark Williams,7,0.2807899358531167,0.3953209152859906,1222,787,8916,4997,1824,1195,13326,7648,15,5,557,294,25,9,832,479,0.0,0.6666666666666666
Chris Wakelin,Jack Lisowski,7,0.5354968818114487,0.5162442810620724,477,258,3023,1566,834,506,5445,2978,93,41,938,510,55,24,840,458,1.0,0.19999999999999996
Sanderson Lam,Wu Yize,7,0.1423587160455711,0.3121686694171596,289,114,1760,771,152,85,1050,551,15,5,441,206,53,32,649,351,0.0,0.6666666666666666
Zhang Anda,Pang Junxu,7,0.46858930565080326,0.4856289593029398,509,265,3563,1819,219,121,1394,728,41,19,800,436,90,46,830,450,1.0,0.33333333333333337
Jamie Jones,Robbie Williams,7,0.4159079412233711,0.461327394793492,691,404,4509,2416,578,309,3699,1896,20,7,489,230,24,10,522,275,0.0,0.6666666666666666
John Higgins,Robert Milkins,7,0.7881034579959058,0.6427913242407762,1917,1351,14835,8743,1169,670,8058,4288,91,54,1154,676,81,36,862,416,0.0,1.0
Neil Robertson,Tom Ford,7,0.7088291167182061,0.5992881635083561,1319,875,9619,5537,982,557,6621,3520,72,34,821,453,99,47,831,427,1.0,0.4285714285714286
Ma Hailong,Ryan Day,7,0.2830802923189606,0.39651675013527365,57,22,355,163,1349,794,8871,4820,15,5,355,163,80,40,763,388,1.0,0.33333333333333337
Hossein Vafaei,Ali Carter,7,0.5450150538752273,0.5206133097144487,367,221,2496,1332,1372,842,9226,5084,82,46,747,422,117,56,1037,566,1.0,0.33333333333333337
Noppon Saengkham,Luca Brecel,7,0.4373854305872087,0.47128164304856035,498,258,3342,1689,668,388,4485,2419,75,36,736,387,41,22,688,362,1.0,0.33333333333333337
Mark Selby,Jamie Jones,7,0.8485117931807986,0.6813537337890256,1624,1109,11503,6694,691,404,4509,2416,141,85,1190,676,20,7,489,230,0.0,1.0
Tom Ford,Jackson Page,7,0.45362731252530075,0.47876278503372593,982,557,6621,3520,233,118,1481,738,99,47,831,427,51,22,565,293,1.0,0.0
Matthew Stevens,Joe O'Connor,7,0.301739006291611,0.40612689706585725,1150,661,8661,4687,355,178,2180,1106,22,10,466,238,186,103,789,423,1.0,0.19999999999999996
Sanderson Lam,Stephen Maguire,7,0.24548919020671278,0.376366371701774,289,114,1760,771,1222,787,8916,4997,15,5,441,206,15,5,557,294,1.0,0.33333333333333337
Matthew Selt,Jack Lisowski,7,0.4945314322857426,0.49750002083312506,919,498,5882,3060,834,506,5445,2978,99,46,886,458,55,24,840,458,1.0,0.33333333333333337
John Higgins,Yuan Sijun,7,0.6765921632853334,0.5829754542011996,1917,1351,14835,8743,295,156,1891,984,91,54,1154,676,53,31,536,300,0.0,1.0
Ali Carter,Ryan Day,7,0.5436568604546561,0.5199893401555818,1372,842,9226,5084,1349,794,8871,4820,117,56,1037,566,80,40,763,388,0.0,0.8
Luca Brecel,Pang Junxu,7,0.51366902727117,0.5062496744995104,668,388,4485,2419,219,121,1394,728,41,22,688,362,90,46,830,450,0.0,0.8
John Higgins,Mark Selby,9,0.48616014593133106,0.4943752372926745,1917,1351,14835,8743,1624,1109,11503,6694,91,54,1154,676,141,85,1190,676,1.0,0.4444444444444444
Stephen Maguire,Jack Lisowski,9,0.4387318882192537,0.47502081252106,1222,787,8916,4997,834,506,5445,2978,15,5,557,294,55,24,840,458,0.0,0.625
Ali Carter,Joe O'Connor,9,0.4296358663679678,0.4712816430485603,1372,842,9226,5084,355,178,2180,1106,117,56,1037,566,186,103,789,423,0.0,0.625
Luca Brecel,Jackson Page,9,0.5824304989902049,0.5336988354329009,668,388,4485,2419,233,118,1481,738,41,22,688,362,51,22,565,293,0.0,0.7142857142857143
Mark Selby,Luca Brecel,11,0.7103328120698551,0.5811509642893937,1624,1109,11503,6694,668,388,4485,2419,141,85,1190,676,41,22,688,362,0.0,0.6666666666666666
Ali Carter,Stephen Maguire,11,0.5789736932897438,0.5293412500457857,1372,842,9226,5084,1222,787,8916,4997,117,56,1037,566,15,5,557,294,1.0,0.4
Mark Selby,Stephen Maguire,17,0.8449410849186523,0.6195173196470847,1624,1109,11503,6694,1222,787,8916,4997,141,85,1190,676,15,5,557,294,0.0,0.6
Pang Junxu,Wu Yize,7,0.4400854292695868,0.4725276956554063,222,123,1411,737,154,86,1063,557,107,55,847,459,66,38,662,357,1.0,0.0
Matthew Selt,Kyren Wilson,7,0.27964834205542655,0.39472346622515553,922,500,5899,3070,1114,716,7123,4034,116,56,903,468,205,117,1334,780,1.0,0.4285714285714286
Si Jiahui,Hossein Vafaei,7,0.4645031181885513,0.48375571893792757,231,130,1522,812,369,222,2508,1338,94,44,908,496,94,52,759,428,1.0,0.4285714285714286
Gary Wilson,Judd Trump,7,0.1514882068192014,0.31864626621097436,765,435,4920,2632,1522,1098,10500,6355,66,29,859,441,157,97,1476,926,1.0,0.33333333333333337
Ding Junhui,Xu Si,7,0.7523810515908647,0.6224593312018546,1026,682,7896,4497,229,103,1485,695,48,26,810,446,58,32,539,274,1.0,0.4285714285714286
Jackson Page,Mark Selby,7,0.2617149950302865,0.38520813050778047,237,121,1504,752,1630,1115,11553,6726,74,36,588,307,191,117,1240,708,1.0,0.4285714285714286
Jimmy Robertson,Mark Allen,7,0.2197677794533584,0.3618138866909944,779,425,5063,2633,1121,746,7948,4520,94,45,656,338,71,40,1010,570,0.0,0.6666666666666666
Yuan Sijun,Neil Robertson,7,0.4145736957413284,0.4607061941016405,299,159,1911,996,1321,876,9632,5544,73,43,556,312,85,41,834,460,1.0,0.0
Shaun Murphy,Ben Woollaston,7,0.7029806026650167,0.5962826992967879,1404,922,10131,5758,856,482,5411,2874,100,66,899,519,47,29,521,276,0.0,0.5714285714285714
Zhang Anda,Jack Lisowski,7,0.4563431395453439,0.48001065984441815,511,266,3575,1825,838,509,5468,2993,53,25,812,442,78,39,863,473,1.0,0.33333333333333337
Peifan Lei,Elliot Slessor,7,0.4039387802743521,0.4557411415821268,144,72,884,434,418,210,2541,1265,30,12,346,180,79,42,709,387,0.0,0.6666666666666666
Ali Carter,John Higgins,7,0.3185334396534134,0.41459543087053496,1377,846,9259,5105,1921,1354,14856,8759,150,77,1070,587,112,70,1175,692,1.0,0.4285714285714286
Tom Ford,Barry Hawkins,7,0.27964834205542655,0.39472346622515553,985,559,6638,3528,1384,867,9554,5351,116,55,848,435,103,56,909,517,1.0,0.19999999999999996
Jak Jones,Xiao Guodong,7,0.3469916118703662,0.4286160183230676,474,236,3008,1461,805,470,5065,2787,221,113,965,522,103,62,929,514,1.0,0.4285714285714286
David Gilbert,Chris Wakelin,7,0.5177671819164105,0.5081242849062608,992,582,6757,3657,479,259,3035,1571,84,39,756,417,105,46,950,515,0.0,0.5714285714285714
Mark Williams,Stuart Bingham,7,0.6580301976734949,0.5738312575916094,1826,1196,13337,7654,1544,971,10645,6020,36,15,843,485,67,28,823,435,1.0,0.33333333333333337
Xu Si,Hossein Vafaei,7,0.35457799138330326,0.4322934519266399,229,103,1485,695,369,222,2508,1338,58,32,539,274,94,52,759,428,1.0,0.4285714285714286
Mark Selby,Jimmy Robertson,7,0.8160262378047215,0.6598217549720575,1630,1115,11553,6726,779,425,5063,2633,191,117,1240,708,94,45,656,338,0.0,0.6666666666666666
David Gilbert,Neil Robertson,7,0.4132404983976816,0.4600851154444343,992,582,6757,3657,1321,876,9632,5544,84,39,756,417,85,41,834,460,1.0,0.19999999999999996
Barry Hawkins,Shaun Murphy,7,0.44955793756481244,0.47689147451091096,1384,867,9554,5351,1404,922,10131,5758,103,56,909,517,100,66,899,519,1.0,0.19999999999999996
John Higgins,Kyren Wilson,7,0.5054685677142574,0.5024999791668749,1921,1354,14856,8759,1114,716,7123,4034,112,70,1175,692,205,117,1334,780,0.0,0.6666666666666666
Peifan Lei,Xiao Guodong,7,0.23916314068186073,0.3728522336868044,144,72,884,434,805,470,5065,2787,30,12,346,180,103,62,929,514,1.0,0.4285714285714286
Wu Yize,Stuart Bingham,7,0.5720392978025535,0.5330766223661048,154,86,1063,557,1544,971,10645,6020,66,38,662,357,67,28,823,435,1.0,0.33333333333333337
Judd Trump,Hossein Vafaei,9,0.790733578545378,0.6288998381516232,1522,1098,10500,6355,369,222,2508,1338,157,97,1476,926,94,52,759,428,0.0,1.0
Neil Robertson,Xiao Guodong,9,0.4190735991048983,0.4669233776338953,1321,876,9632,5544,805,470,5065,2787,85,41,834,460,103,62,929,514,0.0,0.625
John Higgins,Shaun Murphy,9,0.5506132837092799,0.5206133097144487,1921,1354,14856,8759,1404,922,10131,5758,112,70,1175,692,100,66,899,519,1.0,0.375
Mark Selby,Stuart Bingham,9,0.7431353377857284,0.6046790847140093,1630,1115,11553,6726,1544,971,10645,6020,191,117,1240,708,67,28,823,435,1.0,0.4444444444444444
Shaun Murphy,Neil Robertson,11,0.5872410251253013,0.5324543063873188,1404,922,10131,5758,1321,876,9632,5544,100,66,899,519,85,41,834,460,1.0,0.4545454545454546
Stuart Bingham,Judd Trump,11,0.151211605858923,0.351489125261079,1544,971,10645,6020,1522,1098,10500,6355,67,28,823,435,157,97,1476,926,0.0,0.6666666666666666
Neil Robertson,Stuart Bingham,19,0.6882331723925365,0.5553966483205892,1321,876,9632,5544,1544,971,10645,6020,85,41,834,460,67,28,823,435,0.0,1.0
Mark Allen,Kyren Wilson,11,0.42766660527852696,0.47315085131088563,1122,746,7954,4522,1116,717,7136,4040,77,42,1016,572,218,123,1347,786,1.0,0.33333333333333337
Mark Williams,Ding Junhui,11,0.4881585515169254,0.4956251116502266,1827,1196,13343,7656,1027,682,7903,4500,42,17,849,487,55,29,817,449,0.0,0.75
Peifan Lei,Judd Trump,11,0.11178797533268126,0.32629290054547855,146,73,897,441,1525,1100,10520,6367,43,19,359,187,177,109,1496,938,1.0,0.25
Mark Selby,Si Jiahui,11,0.7411666221738994,0.5944759307482401,1633,1117,11575,6738,232,130,1529,815,213,129,1262,720,101,47,915,499,0.0,0.6666666666666666
Neil Robertson,Stuart Bingham,11,0.7315507747727399,0.5902502519301834,1326,881,9670,5573,1549,975,10685,6039,123,70,872,489,107,47,863,454,0.0,0.6
Shaun Murphy,Barry Hawkins,11,0.5888897906976714,0.5330766223661046,1408,925,10162,5776,1386,868,9564,5356,131,84,930,537,113,61,919,522,0.0,0.6
John Higgins,Chris Wakelin,11,0.7558938862654132,0.6010878788483698,1924,1356,14877,8770,480,259,3042,1574,133,81,1196,703,112,49,957,518,0.0,0.5454545454545454
Xiao Guodong,Wu Yize,11,0.6198729648761532,0.5448788923735801,808,472,5087,2798,156,87,1073,563,125,73,951,525,76,44,672,363,0.0,0.5454545454545454
Mark Williams,Kyren Wilson,11,0.41111020930232856,0.46692337763389535,1827,1196,13343,7656,1116,717,7136,4040,42,17,849,487,218,123,1347,786,1.0,0.33333333333333337
Judd Trump,Shaun Murphy,11,0.6374648969394331,0.5516896693427,1525,1100,10520,6367,1408,925,10162,5776,177,109,1496,938,131,84,930,537,0.0,1.0
Mark Selby,Neil Robertson,11,0.4881585515169251,0.4956251116502265,1633,1117,11575,6738,1326,881,9670,5573,213,129,1262,720,123,70,872,489,1.0,0.33333333333333337
John Higgins,Xiao Guodong,11,0.5706698968477705,0.5262259093720687,1924,1356,14877,8770,808,472,5087,2798,133,81,1196,703,125,73,951,525,0.0,0.5454545454545454
Neil Robertson,Kyren Wilson,11,0.5084588118089968,0.5031249593105317,1326,881,9670,5573,1116,717,7136,4040,123,70,872,489,218,123,1347,786,1.0,0.4545454545454546
Judd Trump,John Higgins,11,0.6085391782790425,0.5405358392737893,1525,1100,10520,6367,1924,1356,14877,8770,177,109,1496,938,133,81,1196,703,0.0,0.6
Kyren Wilson,Judd Trump,19,0.3355003742442319,0.4520230623632036,1116,717,7136,4040,1525,1100,10520,6367,218,123,1347,786,177,109,1496,938,0.0,0.5263157894736842
Mark Selby,Si Jiahui,19,0.7970725823510754,0.5932699921071872,1635,1118,11593,6747,233,130,1538,818,231,138,1280,729,110,50,924,502,0.0,0.625
Ding Junhui,Mark Williams,19,0.4670017257663631,0.4906260984783392,1028,682,7911,4502,1829,1197,13360,7665,63,31,825,451,59,26,866,496,0.0,0.7692307692307693
Barry Hawkins,Shaun Murphy,19,0.4104832201706214,0.4743974116753822,1387,868,9574,5360,1410,926,10178,5782,123,65,929,526,147,90,946,543,0.0,0.9090909090909092
Xiao Guodong,Wu Yize,19,0.650329410133084,0.5436386872370789,810,473,5109,2809,157,87,1084,568,147,84,973,536,87,49,683,368,0.0,0.5555555555555556
Mark Selby,Neil Robertson,19,0.4494825603047424,0.4856289593029398,1635,1118,11593,6747,1329,883,9700,5590,231,138,1280,729,153,87,902,506,0.0,0.9090909090909092
Ding Junhui,Kyren Wilson,19,0.2944714783461281,0.4390545496752837,1028,682,7911,4502,1120,721,7184,4068,63,31,825,451,266,151,1395,814,0.0,0.6666666666666666
John Higgins,Xiao Guodong,19,0.5830685315489563,0.523732154126561,1927,1358,14909,8786,810,473,5109,2809,165,97,1228,719,147,84,973,536,0.0,0.7692307692307693
Barry Hawkins,Judd Trump,19,0.1907943644049575,0.4019131396677965,1387,868,9574,5360,1529,1103,10563,6394,123,65,929,526,220,136,1539,965,0.0,0.6666666666666666
Mark Selby,Ding Junhui,19,0.6150457344108478,0.5330766223661046,1635,1118,11593,6747,1028,682,7911,4502,231,138,1280,729,63,31,825,451,0.0,0.8333333333333334
John Higgins,Barry Hawkins,19,0.650329410133084,0.5436386872370789,1927,1358,14909,8786,1387,868,9574,5360,165,97,1228,719,123,65,929,526,0.0,0.5882352941176471
Mark Selby,John Higgins,19,0.4670017257663637,0.49062609847833927,1635,1118,11593,6747,1927,1358,14909,8786,231,138,1280,729,165,97,1228,719,1.0,0.4444444444444444
Wang Yuchen,Brian Cini,19,0.7130669359513337,0.5634067862621936,118,47,751,332,62,33,333,183,40,20,241,126,0,0,0,0,0.0,0.6666666666666666
Dean Young,Michal Szubarczyk,19,0.7475375205969886,0.5750535485557879,123,46,663,280,0,0,0,0,28,12,356,152,0,0,0,0,0.0,0.5555555555555556
Gao Yang,Liam Pullen,19,0.6724920695266582,0.5504527113395278,71,30,420,198,67,30,396,183,0,0,129,71,29,12,326,149,0.0,0.6666666666666666
Cheung Ka Wai,Zhao Xintong,19,0.05244152962957904,0.32245770467253076,45,24,270,149,366,214,2353,1308,36,17,216,115,0,0,58,39,1.0,0.23076923076923073
Jimmy White,Anton Kazakov,19,0.8831477310816062,0.6323937895695628,1591,850,13178,6794,57,10,325,104,24,10,348,140,11,2,249,81,0.0,0.5263157894736842
Alexander Ursenbacher,Paul Deaville,19,0.9364061875891408,0.6676332571171155,302,138,1834,887,40,18,199,91,41,25,399,206,18,4,165,77,0.0,0.625
Allan Taylor,Joshua Thomond,19,0.8517889912769081,0.6165665045213193,468,215,2749,1317,87,35,470,217,42,20,401,194,29,11,184,82,0.0,0.5882352941176471
Joshua Cooper,Haris Tahir,19,0.33149431876142,0.4507848708986665,76,30,395,177,30,14,191,89,17,6,120,54,23,9,166,77,1.0,0.375
Kreishh Gurbaxani,Akani Songsermsawad,19,0.04102853322353395,0.3105605469392264,39,14,210,91,243,130,1600,826,21,7,168,74,29,14,170,93,1.0,0.23076923076923073
Leone Crowley,Manasawin Phetmalaikul,19,0.5373855945320488,0.5106234010049636,6,2,27,12,70,20,402,156,0,0,1,0,24,8,235,87,1.0,0.23076923076923073
Jonas Luz,Hammad Miah,19,0.062268095564877224,0.33125817889780795,9,1,45,9,305,121,1951,881,16,2,45,9,43,22,362,163,1.0,0.0
