player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage
Akani Songsermsawad,Kreishh Gurbaxani,7,1366,1022,0.8773873941193158,0.7026606543447315,235,127,1541,798,24,9,134,63,86,55,245,136,70,34,111,53,4,0,0.0,1.0
Amir Sarkhosh,Manasawin Phetmalaikul,7,1089,977,0.6492231123314619,0.569546223939229,33,14,217,108,57,17,322,128,46,19,92,43,66,20,177,68,4,0,0.0,1.0
Bulcsú Révész,Iulian Boiko,7,1076,1191,0.3469916118703663,0.42861601832306767,18,7,129,58,108,42,603,264,78,35,129,58,126,62,369,187,4,2,0.0,0.6666666666666666
Haydon Pinhey,Ayman Alamri,7,1134,1001,0.67536846283006,0.5823675407280794,111,50,587,275,3,1,16,8,98,44,324,155,0,0,16,8,4,0,0.0,1.0
Andrew Pagett,Wang Yuchen,7,1124,1152,0.46178117660461016,0.48250714233361025,346,149,2213,1035,97,36,609,259,107,45,380,150,57,29,141,80,4,2,0.0,0.6666666666666666
Mink Nutcharut,Kusai Hamed Sharif,7,938,1000,0.41590794122337116,0.46132739479349205,44,3,252,71,0,0,0,0,58,13,251,71,0,0,0,0,4,1,0.0,0.8
Stan Moody,Ziyad Al Qabbani,7,1208,1000,0.7608368593181393,0.6271477663131956,57,22,339,154,0,0,0,0,114,55,303,139,0,0,0,0,4,0,0.0,1.0
Ben Mertens,Abdullah Alotayyani,7,1263,1000,0.8142437917894374,0.6586985747356444,103,48,625,313,0,0,0,0,119,58,454,231,0,0,0,0,4,0,0.0,1.0
Robbie Mcguigan,Abdulraouf Sayegh,7,1075,995,0.6079354159352611,0.549833997312478,68,24,315,136,1,0,5,1,38,16,179,79,0,0,0,0,4,3,0.0,0.5714285714285714
Jonas Luz,Mostafa Dorgham,7,1000,1037,0.44955793756481255,0.4768914745109111,0,0,0,0,22,4,150,48,0,0,0,0,94,36,140,48,4,1,0.0,0.8
Oliver Lines,Faisal Bahashwan,7,1291,1000,0.8381631906470501,0.6742564252229473,378,181,2272,1107,0,0,0,0,108,43,480,227,0,0,0,0,4,0,0.0,1.0
Peifan Lei,Yulu Bai,7,1203,985,0.7711668601434363,0.6329747766804606,113,50,660,310,12,3,88,32,34,14,263,119,35,11,88,32,4,2,0.0,0.6666666666666666
Julien Leclercq,Dylan Emery,7,1184,1235,0.43064928112217615,0.4681681105837757,73,32,402,186,128,58,727,355,109,47,327,148,145,73,453,225,4,2,0.0,0.6666666666666666
Antoni Kowalski,Habib Subah Humood,7,1146,974,0.721490850613204,0.6058736684317606,43,22,238,123,2,0,9,1,81,43,114,63,0,0,9,1,4,1,0.0,0.8
Cheung Ka Wai,Joshua Thomond,7,1166,1070,0.6287764284690306,0.5597136492671929,29,18,169,100,76,33,404,197,63,30,169,100,68,32,155,79,4,1,0.0,0.8
Duane Jones,Khalid Kamali,7,1260,1034,0.7792359029381558,0.637608652621925,327,147,1951,948,5,3,26,17,97,47,389,184,0,0,26,17,4,1,0.0,0.8
Huang Jiahao,Ahmed Aly Elsayed,7,1036,859,0.7271505015076656,0.6088545692109504,30,10,170,72,21,0,103,14,31,8,67,32,56,9,103,14,4,0,0.0,1.0
Michael Holt,Ahmed Abul,7,1238,1000,0.7910094256982455,0.6445115537062945,1012,570,7024,3703,0,0,0,0,49,19,312,157,0,0,0,0,4,0,0.0,1.0
Liam Graham,Ali Hussain Ali,7,994,1000,0.4917974901893887,0.496250070310918,51,15,281,107,0,0,0,0,67,21,202,67,0,0,0,0,4,0,0.0,1.0
Mohamed Elkhayat,Siripaporn Nuanthakhamjan,7,1000,868,0.6741427448520734,0.5817593768418363,0,0,0,0,21,0,120,20,0,0,0,0,52,5,120,20,4,3,0.0,0.5714285714285714
Paul Deaville,Mitchell Mann,7,1077,1179,0.3635067817280711,0.4365932137378064,28,15,136,68,381,173,2296,1083,75,40,104,55,61,32,266,119,4,3,0.0,0.5714285714285714
Liam Davies,Ken Doherty,7,1129,1182,0.42796070219744664,0.46692337763389535,46,22,274,130,1287,743,10124,5445,77,39,248,120,55,17,388,161,4,3,0.0,0.5714285714285714
Thor Chuan Leong,Omar Alajlani,7,1232,955,0.8264821963228286,0.6665228332551123,185,67,1155,510,12,4,55,18,101,47,242,124,4,0,4,0,4,0,0.0,1.0
Gong Chenzhi,Ali Jalil Ali,7,1142,1000,0.6863077679270944,0.5878295384825115,25,13,177,90,0,0,0,0,90,43,177,90,0,0,0,0,4,0,0.0,1.0
Simon Blackwell,Reanne Evans,7,1148,913,0.7881034579959058,0.6427913242407762,64,33,323,171,216,61,1217,461,90,51,117,63,61,14,266,74,4,0,0.0,1.0
Farakh Ajaib,Haitham Al Mahri,7,1153,1000,0.6994442564412618,0.5944759307482401,153,66,832,381,0,0,0,0,74,43,280,136,0,0,0,0,4,0,0.0,1.0
Artemijs Zizins,Xu Si,7,1099,1345,0.20136418507919251,0.3509194757554267,13,8,69,40,204,88,1298,599,69,40,69,40,149,76,509,252,4,3,0.0,0.5714285714285714
Xing Zihao,Simon Blackwell,7,1155,1148,0.5095693356278297,0.5043748883497735,31,12,193,87,64,33,323,171,93,43,193,87,90,51,117,63,4,2,0.0,0.6666666666666666
Ben Woollaston,Oliver Lines,7,1379,1291,0.6184015843393024,0.5547792351072148,834,470,5265,2794,378,181,2272,1107,136,73,557,288,108,43,480,227,4,2,0.0,0.6666666666666666
Jimmy White,Andrew Higginson,7,1117,1273,0.2970193973349833,0.40371730070321216,1572,841,13065,6740,880,503,6112,3306,57,16,356,138,98,46,442,235,4,1,0.0,0.8
Allan Taylor,Aaron Hill,7,1235,1319,0.3868205508364956,0.4476920904256748,449,206,2646,1269,127,59,743,358,134,72,424,192,122,60,537,276,4,2,0.0,0.6666666666666666
Ishpreet Singh Chadha,Liam Graham,7,1176,994,0.732748880507422,0.6118273690017371,41,21,242,126,51,15,281,107,99,45,242,126,67,21,202,67,4,1,0.0,0.8
Amir Sarkhosh,Ross Muir,7,1089,1191,0.3635067817280711,0.4365932137378064,33,14,217,108,289,114,1831,838,46,19,92,43,91,36,426,196,4,3,0.0,0.5714285714285714
Jimmy Robertson,Mohamed Elkhayat,7,1328,1000,0.8663684234920509,0.6942363401080305,746,407,4856,2532,0,0,0,0,140,66,709,373,0,0,0,0,4,2,0.0,0.6666666666666666
Bulcsú Révész,Mark Davis,7,1076,1398,0.13794513269842484,0.30895698758427714,18,7,129,58,1319,784,9065,4928,78,35,129,58,143,79,525,264,4,3,0.0,0.5714285714285714
Haydon Pinhey,David Lilley,7,1134,1303,0.28193392217129976,0.3959186771306219,111,50,587,275,265,134,1572,791,98,44,324,155,169,86,528,259,4,2,0.0,0.6666666666666666
Tian Pengfei,Akani Songsermsawad,7,1308,1366,0.42125508861179106,0.4638133797682053,566,311,3711,1953,235,127,1541,798,124,62,491,243,86,55,245,136,4,2,0.0,0.6666666666666666
Andrew Pagett,Alexander Ursenbacher,7,1124,1319,0.25298898790249863,0.3804826803529153,346,149,2213,1035,283,128,1710,821,107,45,380,150,95,48,382,188,4,3,0.0,0.5714285714285714
Martin O'Donnell,Huang Jiahao,7,1324,1036,0.8357070215370299,0.6726070170677604,514,261,3190,1614,30,10,170,72,167,86,473,236,31,8,67,32,4,0,0.0,1.0
Stan Moody,Liam Pullen,7,1208,1108,0.6339273074659068,0.5621765008857981,57,22,339,154,50,23,304,141,114,55,303,139,89,39,262,119,4,1,0.0,0.8
Ben Mertens,Long Zehuang,7,1263,1336,0.40129146875494726,0.45450121278721795,103,48,625,313,75,38,426,218,119,58,454,231,161,92,267,140,4,0,0.0,1.0
Robbie Mcguigan,Ma Hailong,7,1075,1158,0.3881295430910018,0.44831033065729986,68,24,315,136,39,13,253,109,38,16,179,79,118,54,253,109,4,3,0.0,0.5714285714285714
Peifan Lei,Jamie Clarke,7,1203,1282,0.3933789028764624,0.45078487089866653,113,50,660,310,338,169,2020,1003,34,14,263,119,120,56,538,261,4,3,0.0,0.5714285714285714
Sanderson Lam,Zak Surety,7,1213,1269,0.42393453930920916,0.4650570548417855,276,110,1671,737,254,115,1465,696,98,41,509,241,130,63,478,232,4,3,0.0,0.5714285714285714
Antoni Kowalski,He Guoqiang,7,1146,1296,0.3041121924541114,0.40733340004593027,43,22,238,123,67,37,430,220,81,43,114,63,157,81,347,188,4,0,0.0,1.0
Jiang Jun,Jonas Luz,7,1167,1000,0.7157709624772323,0.6028848673274662,30,10,216,98,0,0,0,0,123,56,216,98,0,0,0,0,4,1,0.0,0.8
Duane Jones,Daniel Wells,7,1260,1406,0.30888492066734696,0.40974974806981657,327,147,1951,948,529,267,3478,1748,97,47,389,184,157,83,555,312,4,2,0.0,0.6666666666666666
Liu Hongyu,Michael Holt,7,1251,1238,0.5177671819164105,0.5081242849062608,44,21,269,142,1012,570,7024,3703,94,44,269,142,49,19,312,157,4,2,0.0,0.6666666666666666
Louis Heathcote,Cheung Ka Wai,7,1288,1166,0.661777191191235,0.5756643510425494,201,92,1168,570,29,18,169,100,139,71,487,236,63,30,169,100,4,2,0.0,0.6666666666666666
Anthony Hamilton,Mink Nutcharut,7,1241,938,0.847732715071801,0.6808107108156386,1050,594,7693,4046,44,3,252,71,103,48,476,228,58,13,251,71,4,2,0.0,0.6666666666666666
Marco Fu,Liam Davies,7,1369,1129,0.792932804884019,0.6456563062257954,975,570,7273,3938,46,22,274,130,131,71,407,207,77,39,248,120,4,0,0.0,1.0
Graeme Dott,Julien Leclercq,7,1365,1184,0.7316341543771714,0.6112334666758695,1186,693,8497,4572,73,32,402,186,142,78,665,353,109,47,327,148,4,3,0.0,0.5714285714285714
Paul Deaville,Ian Burns,7,1077,1279,0.24548919020671256,0.37636637170177395,28,15,136,68,499,243,3143,1560,75,40,104,55,98,46,438,204,4,0,0.0,1.0
Thor Chuan Leong,Hammad Miah,7,1232,1215,0.5232282019769063,0.5106234010049637,185,67,1155,510,291,117,1860,840,101,47,242,124,85,33,411,186,4,1,0.0,0.8
Gong Chenzhi,David Grace,7,1142,1222,0.3920645840647391,0.45016600268752216,25,13,177,90,484,224,3163,1529,90,43,177,90,98,45,474,223,4,2,0.0,0.6666666666666666
Ashley Carty,Chris Totten,7,1286,1138,0.6935058085008956,0.5914589784327801,281,131,1648,810,99,35,570,232,114,58,361,179,96,54,184,101,4,0,0.0,1.0
Stuart Carrington,Farakh Ajaib,7,1298,1153,0.6899164671577602,0.5896454785627312,516,274,3259,1697,153,66,832,381,114,60,447,221,74,43,280,136,4,2,0.0,0.6666666666666666
Alfie Burden,Dean Young,7,1268,1050,0.7711668601434363,0.6329747766804606,811,421,5758,2925,106,39,551,225,111,58,436,208,65,19,336,130,4,3,0.0,0.5714285714285714
Zhou Yuelong,Jiang Jun,7,1424,1167,0.8088283859322067,0.655318370173895,507,300,3198,1726,30,10,216,98,147,72,890,473,123,56,216,98,4,2,0.0,0.6666666666666666
Wu Yize,Antoni Kowalski,7,1337,1146,0.7426684543010009,0.6171573626529722,115,57,793,400,43,22,238,123,147,77,579,304,81,43,114,63,4,0,0.0,1.0
Ben Woollaston,Joe Perry,7,1379,1312,0.5907526477758748,0.5417773692836367,834,470,5265,2794,1389,806,9531,5143,136,73,557,288,127,61,707,354,4,0,0.0,1.0
Chris Wakelin,Robbie Mcguigan,7,1473,1075,0.909578822811983,0.7300743839811188,434,235,2757,1430,68,24,315,136,286,153,858,467,38,16,179,79,4,2,0.0,0.6666666666666666
Hossein Vafaei,Ishpreet Singh Chadha,7,1477,1176,0.8461660899282688,0.6797231924722057,336,204,2335,1249,41,21,242,126,191,112,858,494,99,45,242,126,4,1,0.0,0.8
Thepchaiya Un-Nooh,Artemijs Zizins,7,1465,1099,0.8914125527550687,0.7140222267773016,568,332,3917,2092,13,8,69,40,146,80,664,364,69,40,69,40,4,1,0.0,0.8
Elliot Slessor,Haydon Pinhey,7,1402,1134,0.8186786074572162,0.6615031592029524,384,190,2343,1158,111,50,587,275,238,133,667,349,98,44,324,155,4,2,0.0,0.6666666666666666
Yuan Sijun,Sanderson Lam,7,1441,1213,0.7812257884147848,0.6387631751488418,275,145,1750,907,276,110,1671,737,165,91,652,371,98,41,509,241,4,1,0.0,0.8
Matthew Selt,Allan Taylor,7,1411,1235,0.726023440718493,0.6082590307465143,883,481,5693,2967,449,206,2646,1269,189,99,940,482,134,72,424,192,4,3,0.0,0.5714285714285714
Noppon Saengkham,Amir Sarkhosh,7,1385,1089,0.8422000503552975,0.676995856238523,465,242,3174,1606,33,14,217,108,165,83,790,423,46,19,92,43,4,1,0.0,0.8
Neil Robertson,Paul Deaville,7,1484,1077,0.9142318609422069,0.7344853437972199,1278,847,9357,5385,28,15,136,68,258,153,972,554,75,40,104,55,4,1,0.0,0.8
Jimmy Robertson,Fan Zhengyi,7,1328,1390,0.41590794122337116,0.46132739479349205,746,407,4856,2532,189,83,1208,559,140,66,709,373,194,106,707,373,4,3,0.0,0.5714285714285714
Martin O'Donnell,Matthew Stevens,7,1324,1351,0.4631419178202212,0.48313140430861523,514,261,3190,1614,1133,653,8551,4632,167,86,473,236,127,63,594,314,4,3,0.0,0.5714285714285714
Joe O'Connor,Louis Heathcote,7,1394,1288,0.641605432096216,0.5658650028954817,305,151,1919,964,201,92,1168,570,247,128,727,379,139,71,487,236,4,3,0.0,0.5714285714285714
Stephen Maguire,Ben Mertens,7,1428,1263,0.7134663824052628,0.6016871801828567,1208,781,8825,4955,103,48,625,313,199,107,694,370,119,58,454,231,4,0,0.0,1.0
Jack Lisowski,Andrew Pagett,7,1466,1124,0.8760481845200896,0.7016149536154007,805,491,5243,2874,346,149,2213,1035,210,118,1015,563,107,45,380,150,4,3,0.0,0.5714285714285714
Peifan Lei,Robbie Williams,7,1203,1365,0.29000807657290884,0.40011163113600173,113,50,660,310,562,302,3602,1850,34,14,263,119,159,80,579,311,4,3,0.0,0.5714285714285714
Pang Junxu,Stuart Carrington,7,1437,1298,0.6826800016944434,0.5860112044388707,181,99,1162,605,516,274,3259,1697,243,132,779,421,114,60,447,221,4,3,0.0,0.5714285714285714
Si Jiahui,Jimmy White,7,1459,1117,0.8760481845200896,0.7016149536154007,193,109,1303,699,1572,841,13065,6740,306,174,879,479,57,16,356,138,4,2,0.0,0.6666666666666666
Liu Hongyu,Ricky Walden,7,1251,1392,0.3148993834727192,0.4127763091606651,44,21,269,142,1172,693,7883,4312,94,44,269,142,264,137,942,499,4,1,0.0,0.8
Lyu Haotian,Marco Fu,7,1385,1369,0.5218633393972989,0.5099986668799655,343,175,2242,1121,975,570,7273,3938,155,76,709,384,131,71,407,207,4,3,0.0,0.5714285714285714
Anthony Hamilton,Jamie Jones,7,1241,1308,0.4092473522241249,0.4582226307163632,1050,594,7693,4046,677,398,4438,2384,103,48,476,228,133,62,681,346,4,2,0.0,0.6666666666666666
Xiao Guodong,Duane Jones,7,1478,1260,0.7711668601434363,0.6329747766804606,759,439,4759,2609,327,147,1951,948,208,114,940,501,97,47,389,184,4,3,0.0,0.5714285714285714
David Gilbert,Alfie Burden,7,1522,1268,0.8060824586598727,0.653622330899504,959,565,6576,3565,811,421,5758,2925,280,163,846,470,111,58,436,208,4,0,0.0,1.0
Scott Donaldson,Tian Pengfei,7,1369,1308,0.5827567809217526,0.5380512843858591,494,262,3164,1612,566,311,3711,1953,125,65,622,321,124,62,491,243,4,2,0.0,0.6666666666666666
Ryan Day,Stan Moody,7,1397,1208,0.7404818133197837,0.6159753019181258,1318,779,8698,4733,57,22,339,154,273,141,979,512,114,55,303,139,4,2,0.0,0.6666666666666666
Thor Chuan Leong,Robert Milkins,7,1232,1309,0.39601140843867844,0.4520230623632036,185,67,1155,510,1140,657,7904,4215,101,47,242,124,162,69,945,473,4,3,0.0,0.5714285714285714
Gong Chenzhi,Jackson Page,7,1142,1354,0.23499891609615547,0.3705168880326052,25,13,177,90,206,105,1313,651,90,43,177,90,173,88,607,312,4,2,0.0,0.6666666666666666
Ashley Carty,Anthony McGill,7,1286,1367,0.3907515745539448,0.4495472886604723,281,131,1648,810,757,451,5032,2733,114,58,361,179,89,42,641,347,4,1,0.0,0.8
Jordan Brown,Bulcsú Révész,7,1282,1076,0.7587387600845145,0.6259778577666038,341,175,2099,1047,18,7,129,58,145,67,763,385,78,35,129,58,4,3,0.0,0.5714285714285714
Stuart Bingham,Xing Zihao,7,1439,1155,0.8323923521776074,0.6704011598088686,1510,953,10457,5922,31,12,193,87,275,144,969,514,93,43,193,87,4,2,0.0,0.6666666666666666
Wu Yize,Stephen Maguire,9,1337,1428,0.36299114537134225,0.44336904007774663,115,57,793,400,1208,781,8825,4955,147,77,579,304,199,107,694,370,5,4,0.0,0.5555555555555556
Ben Woollaston,Hossein Vafaei,9,1379,1477,0.3529487475112714,0.43905454967528373,834,470,5265,2794,336,204,2335,1249,136,73,557,288,191,112,858,494,5,3,0.0,0.625
Thepchaiya Un-Nooh,Chris Wakelin,9,1465,1473,0.48769736295316923,0.4950001666600003,568,332,3917,2092,434,235,2757,1430,146,80,664,364,286,153,858,467,5,4,0.0,0.5555555555555556
Elliot Slessor,Zhou Yuelong,9,1402,1424,0.466204707662687,0.486253465097645,384,190,2343,1158,507,300,3198,1726,238,133,667,349,147,72,890,473,5,2,0.0,0.7142857142857143
Yuan Sijun,Noppon Saengkham,9,1441,1385,0.585434873024069,0.5349429451582145,275,145,1750,907,465,242,3174,1606,165,91,652,371,165,83,790,423,5,4,0.0,0.5555555555555556
Neil Robertson,Gong Chenzhi,9,1484,1142,0.9031578616468432,0.7016149536154007,1278,847,9357,5385,25,13,177,90,258,153,972,554,90,43,177,90,5,1,0.0,0.8333333333333334
Jimmy Robertson,Thor Chuan Leong,9,1328,1232,0.6441925857613411,0.5597136492671929,746,407,4856,2532,185,67,1155,510,140,66,709,373,101,47,242,124,5,0,0.0,1.0
Jack Lisowski,Martin O'Donnell,9,1466,1324,0.7074939022446493,0.5878295384825115,805,491,5243,2874,514,261,3190,1614,210,118,1015,563,167,86,473,236,5,2,0.0,0.7142857142857143
Peifan Lei,Joe O'Connor,9,1203,1394,0.23177321518818045,0.38284263734702784,113,50,660,310,305,151,1919,964,34,14,263,119,247,128,727,379,5,2,0.0,0.7142857142857143
Pang Junxu,Matthew Selt,9,1437,1411,0.5399199537054243,0.5162442810620724,181,99,1162,605,883,481,5693,2967,243,132,779,421,189,99,940,482,5,3,0.0,0.625
Si Jiahui,Graeme Dott,9,1459,1365,0.6413253712613813,0.5584811124381613,193,109,1303,699,1186,693,8497,4572,306,174,879,479,142,78,665,353,5,0,0.0,1.0
Liu Hongyu,Ashley Carty,9,1251,1286,0.4463382005151679,0.47813894602839846,44,21,269,142,281,131,1648,810,94,44,269,142,114,58,361,179,5,2,0.0,0.7142857142857143
Xiao Guodong,Lyu Haotian,9,1478,1385,0.6398886059283445,0.5578645727207344,759,439,4759,2609,343,175,2242,1121,208,114,940,501,155,76,709,384,5,2,0.0,0.7142857142857143
David Gilbert,Jordan Brown,9,1522,1282,0.8208667164135127,0.6456563062257954,959,565,6576,3565,341,175,2099,1047,280,163,846,470,145,67,763,385,5,3,0.0,0.625
Scott Donaldson,Ryan Day,9,1369,1397,0.45702134894353685,0.48250714233361025,494,262,3164,1612,1318,779,8698,4733,125,65,622,321,273,141,979,512,5,2,0.0,0.7142857142857143
Stuart Bingham,Anthony Hamilton,9,1439,1241,0.7762613643327039,0.6212835951910678,1510,953,10457,5922,1050,594,7693,4046,275,144,969,514,103,48,476,228,5,3,0.0,0.625
Kyren Wilson,Liu Hongyu,9,1600,1251,0.9075137139216076,0.7052656295907794,1058,675,6730,3800,44,21,269,142,531,305,1423,829,94,44,269,142,5,3,0.0,0.625
Gary Wilson,David Gilbert,7,1461,1522,0.41724321907824724,0.4619487156141408,740,427,4757,2558,959,565,6576,3565,333,177,965,507,280,163,846,470,5,2,0.0,0.7142857142857143
Mark Williams,Thepchaiya Un-Nooh,9,1517,1465,0.5794210585254325,0.5324543063873187,1801,1181,13137,7540,568,332,3917,2092,242,133,1024,594,146,80,664,364,5,4,0.0,0.5555555555555556
Judd Trump,Wu Yize,9,1664,1337,0.8932938325014955,0.6937054019553982,1463,1052,10115,6117,115,57,793,400,456,288,1677,1028,147,77,579,304,5,4,0.0,0.5555555555555556
Elliot Slessor,Ali Carter,7,1402,1479,0.39601140843867844,0.4520230623632036,384,190,2343,1158,1335,824,9009,4977,238,133,667,349,340,183,1197,667,5,3,0.0,0.625
Jimmy Robertson,John Higgins,9,1328,1544,0.20385771581524126,0.3681875822638983,746,407,4856,2532,1892,1334,14632,8623,140,66,709,373,453,253,1417,811,5,2,0.0,0.7142857142857143
Neil Robertson,Mark Selby,9,1484,1567,0.37459024383955214,0.44831033065729986,1278,847,9357,5385,1573,1075,11235,6540,258,153,972,554,367,208,1297,738,5,3,0.0,0.625
Ronnie O'Sullivan,Peifan Lei,9,1620,1203,0.9422869761939735,0.7393320946525015,1535,1172,13260,8093,113,50,660,310,345,210,1171,708,34,14,263,119,5,1,0.0,0.8333333333333334
Shaun Murphy,Yuan Sijun,7,1517,1441,0.6026704349193375,0.5473576181430894,1370,900,9889,5619,275,145,1750,907,257,145,929,530,165,91,652,371,5,2,0.0,0.7142857142857143
Jack Lisowski,Jak Jones,9,1466,1455,0.5169136156946217,0.5068745667645342,805,491,5243,2874,408,204,2684,1294,210,118,1015,563,338,191,847,461,5,3,0.0,0.625
Pang Junxu,Luca Brecel,9,1437,1453,0.4754070207556724,0.4900013331200346,181,99,1162,605,647,377,4338,2348,243,132,779,421,139,73,850,465,5,2,0.0,0.7142857142857143
Si Jiahui,Tom Ford,9,1459,1371,0.6326739656258834,0.5547792351072148,193,109,1303,699,946,538,6447,3434,306,174,879,479,204,96,937,490,5,2,0.0,0.7142857142857143
Xiao Guodong,Mark Allen,7,1478,1566,0.38159841566069774,0.4452207648927852,759,439,4759,2609,1085,722,7687,4372,208,114,940,501,350,197,1179,675,5,1,0.0,0.8333333333333334
Scott Donaldson,Barry Hawkins,7,1369,1457,0.38159841566069774,0.4452207648927852,494,262,3164,1612,1350,843,9282,5197,125,65,622,321,261,139,944,537,5,1,0.0,0.8333333333333334
Stuart Bingham,Ding Junhui,9,1439,1498,0.4100684546601523,0.46319171001101955,1510,953,10457,5922,1003,666,7714,4388,275,144,969,514,234,122,965,536,5,4,0.0,0.5555555555555556
Zhang Anda,Ben Woollaston,9,1437,1379,0.5884340025894599,0.5361866202317948,486,253,3408,1743,834,470,5265,2794,231,116,858,477,136,73,557,288,5,0,0.0,1.0
Mark Williams,Stuart Bingham,11,1517,1439,0.6295033783102222,0.5485961085831343,1801,1181,13137,7540,1510,953,10457,5922,242,133,1024,594,275,144,969,514,6,2,0.0,0.75
Judd Trump,Jack Lisowski,11,1664,1466,0.798301924282246,0.6212835951910678,1463,1052,10115,6117,805,491,5243,2874,456,288,1677,1028,210,118,1015,563,6,1,0.0,0.8571428571428571
Jimmy Robertson,Kyren Wilson,11,1328,1600,0.1265317641990229,0.3362613025956473,746,407,4856,2532,1058,675,6730,3800,140,66,709,373,531,305,1423,829,6,4,0.0,0.6
Neil Robertson,Gary Wilson,11,1484,1461,0.5388493461105202,0.5143710406970602,1278,847,9357,5385,740,427,4757,2558,258,153,972,554,333,177,965,507,6,1,0.0,0.8571428571428571
Ronnie O'Sullivan,Zhang Anda,11,1620,1437,0.7801859416806328,0.6124209393479161,1535,1172,13260,8093,486,253,3408,1743,345,210,1171,708,231,116,858,477,6,5,0.0,0.5454545454545454
Shaun Murphy,Elliot Slessor,11,1517,1402,0.6868323733048138,0.5713839816769324,1370,900,9889,5619,384,190,2343,1158,257,145,929,530,238,133,667,349,6,3,0.0,0.6666666666666666
Si Jiahui,Pang Junxu,11,1459,1437,0.5371654626927551,0.513746534902355,193,109,1303,699,181,99,1162,605,306,174,879,479,243,132,779,421,6,5,0.0,0.5454545454545454
Xiao Guodong,Scott Donaldson,11,1478,1369,0.6778040243791852,0.5677065480733601,759,439,4759,2609,494,262,3164,1612,208,114,940,501,125,65,622,321,6,5,0.0,0.5454545454545454
Mark Williams,Jimmy Robertson,11,1517,1328,0.7875465492423712,0.6159753019181258,1801,1181,13137,7540,746,407,4856,2532,242,133,1024,594,140,66,709,373,6,0,0.0,1.0
Judd Trump,Neil Robertson,11,1664,1484,0.7764491076959295,0.610639233949222,1463,1052,10115,6117,1278,847,9357,5385,456,288,1677,1028,258,153,972,554,6,3,0.0,0.6666666666666666
Shaun Murphy,Xiao Guodong,11,1517,1478,0.5656716679114975,0.5243557087682073,1370,900,9889,5619,759,439,4759,2609,257,145,929,530,208,114,940,501,6,2,0.0,0.75
Si Jiahui,Ronnie O'Sullivan,11,1459,1620,0.24807538742502389,0.40071183649164394,193,109,1303,699,1535,1172,13260,8093,306,174,879,479,345,210,1171,708,6,4,0.0,0.6
Mark Williams,Si Jiahui,11,1517,1459,0.5971085093515105,0.5361866202317948,1801,1181,13137,7540,193,109,1303,699,242,133,1024,594,306,174,879,479,6,3,0.0,0.6666666666666666
Judd Trump,Shaun Murphy,11,1664,1517,0.7329358500759163,0.5908547524545943,1463,1052,10115,6117,1370,900,9889,5619,456,288,1677,1028,257,145,929,530,6,5,0.0,0.5454545454545454
Judd Trump,Mark Williams,19,1664,1517,0.7908327003294819,0.5908547524545943,1463,1052,10115,6117,1801,1181,13137,7540,456,288,1677,1028,242,133,1024,594,10,9,0.0,0.5263157894736842
Artemijs Zizins,Duane Jones,7,1107,1281,0.2762380014579778,0.39293301192829644,15,9,81,45,330,149,1969,959,81,45,81,45,115,58,407,195,4,2,0.0,0.6666666666666666
Xing Zihao,Paul Deaville,7,1163,1102,0.5827567809217526,0.5380512843858591,33,13,205,93,31,17,152,77,105,49,205,93,91,49,120,64,4,2,0.0,0.6666666666666666
Wang Yuchen,Stuart Carrington,7,1143,1303,0.2923360013407782,0.401312339887548,98,36,615,261,518,275,3272,1704,63,31,147,82,127,67,460,228,4,0,0.0,1.0
Dean Young,Yulu Bai,7,1068,983,0.6144870727228646,0.5529259881329059,108,40,562,232,13,3,94,34,76,26,347,137,41,13,94,34,4,0,0.0,1.0
Jimmy White,Joshua Cooper,7,1144,1029,0.6530083881296338,0.5713839816769324,1575,843,13082,6750,69,29,358,166,74,26,373,148,54,27,105,49,4,2,0.0,0.6666666666666666
Alexander Ursenbacher,Mohammed Shehab,7,1309,1190,0.6580301976734948,0.5738312575916094,284,128,1717,824,80,32,608,289,102,51,389,191,60,26,60,26,4,2,0.0,0.6666666666666666
Chris Totten,Ben Mertens,7,1131,1278,0.30768847003935823,0.4091452475454058,101,36,580,236,106,50,637,321,106,58,194,105,131,66,466,239,4,1,0.0,0.8
Joshua Thomond,Liam Graham,7,1060,1002,0.578744911388209,0.5361866202317948,77,33,409,198,53,16,290,112,73,33,160,80,76,26,211,72,4,3,0.0,0.5714285714285714
Oliver Sykes,Julien Leclercq,7,1036,1196,0.2923360013407782,0.401312339887548,13,5,77,36,75,33,415,193,31,13,72,35,122,54,340,155,4,1,0.0,0.8
Zak Surety,Farakh Ajaib,7,1273,1162,0.6479578189910667,0.5689332093695465,256,116,1476,703,155,67,842,387,141,70,489,239,84,49,290,142,4,2,0.0,0.6666666666666666
Ishpreet Singh Chadha,Simon Blackwell,7,1179,1151,0.5382188233953898,0.5174928576663897,43,22,252,131,66,34,333,177,109,50,252,131,100,57,127,69,4,1,0.0,0.8
